Name,Year,Type,Genre,MovieScore,Metascore,Duration,MovieColor,MovieLanguage,MovieWorldwideGross,MovieURL,Total_Votes
Juno ,2007,Movie,"['Comedy', 'Drama']",7.4,81,96,Color,English,231411584,https://www.imdb.com/title/tt0467406/,469222
Benidorm,-,TV Series,['Comedy'],7.3,0,60,Color,English,0,https://www.imdb.com/title/tt0959601/,3228
London Fields ,2018,Movie,"['Crime', 'Mystery', 'Thriller']",4.3,16,118,Color,English,487420,https://www.imdb.com/title/tt1273221/,3373
CHIPS ,2017,Movie,"['Action', 'Comedy', 'Crime']",6,28,100,Color,English,26800152,https://www.imdb.com/title/tt0493405/,38072
Total Recall ,2012,Movie,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",6.3,43,118,Color,English,198467168,https://www.imdb.com/title/tt1386703/,230198
Indiana Jones and the Kingdom of the Crystal Skull ,2008,Movie,"['Action', 'Adventure']",6.1,65,122,Color,English,786636033,https://www.imdb.com/title/tt0367882/,397504
The Man Who Killed Don Quixote ,2018,Movie,"['Adventure', 'Comedy', 'Drama', 'Fantasy']",6.4,58,132,Color,English,2298598,https://www.imdb.com/title/tt1318517/,9919
Brimstone ,2016,Movie,"['Drama', 'Mystery', 'Thriller', 'Western']",7.1,45,148,Color,English,2140941,https://www.imdb.com/title/tt1895315/,31304
The Scorpion King ,2002,Movie,"['Action', 'Adventure', 'Fantasy', 'Thriller']",5.5,45,92,Color,English,167164779,https://www.imdb.com/title/tt0277296/,124140
We Need to Talk About Kevin ,2011,Movie,"['Drama', 'Mystery', 'Thriller']",7.5,68,112,Color,English,6038942,https://www.imdb.com/title/tt1242460/,125252
The Judge ,2014,Movie,"['Crime', 'Drama']",7.4,48,141,Color,English,84419388,https://www.imdb.com/title/tt1872194/,164914
Dear White People,-,TV Series,"['Comedy', 'Drama']",6.3,0,30,Color,English,0,https://www.imdb.com/title/tt5707802/,19520
Ms .45 ,1981,Movie,"['Crime', 'Drama', 'Thriller']",6.8,62,80,Color,English,0,https://www.imdb.com/title/tt0082776/,7471
Plus One ,2019,Movie,"['Comedy', 'Drama', 'Romance']",6.6,66,99,Color,English,23317,https://www.imdb.com/title/tt7645122/,2742
Mute ,2018,Movie,"['Mystery', 'Sci-Fi', 'Thriller']",5.4,35,126,Color,English,0,https://www.imdb.com/title/tt1464763/,26063
Mr. Right ,2015,Movie,"['Action', 'Comedy', 'Romance']",6.3,52,95,Color,English,607595,https://www.imdb.com/title/tt2091935/,42395
A Scanner Darkly ,2006,Movie,"['Animation', 'Crime', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']",7.1,73,100,Color,English,7659654,https://www.imdb.com/title/tt0405296/,101452
Billy Madison ,1995,Movie,['Comedy'],6.4,16,89,Color,English,26488734,https://www.imdb.com/title/tt0112508/,122616
Hugo ,2011,Movie,"['Drama', 'Family', 'Fantasy', 'Mystery']",7.5,83,126,Color,English,185770160,https://www.imdb.com/title/tt0970179/,287027
State of Play ,2009,Movie,"['Crime', 'Drama', 'Mystery', 'Thriller']",7.1,64,127,Color,English,87812371,https://www.imdb.com/title/tt0473705/,128359
Accident ,1967,Movie,['Drama'],6.9,0,105,Color,English,41868,https://www.imdb.com/title/tt0061328/,2957
WarGames ,1983,Movie,"['Sci-Fi', 'Thriller']",7.1,77,114,Color,English,79567667,https://www.imdb.com/title/tt0086567/,84473
Inferno ,2016,Movie,"['Action', 'Adventure', 'Crime', 'Drama', 'Mystery', 'Thriller']",6.2,42,121,Color,English,220021259,https://www.imdb.com/title/tt3062096/,141272
Unfaithful ,2002,Movie,"['Drama', 'Romance', 'Thriller']",6.7,63,124,Color,English,119137784,https://www.imdb.com/title/tt0250797/,74377
K.C. Undercover,-,TV Series,"['Action', 'Comedy', 'Family']",6,0,30,Color,English,0,https://www.imdb.com/title/tt3598030/,2828
A Ghost Story ,2017,Movie,"['Drama', 'Fantasy', 'Romance']",6.8,84,92,Color,English,1951683,https://www.imdb.com/title/tt6265828/,47984
Big Trouble in Little China ,1986,Movie,"['Action', 'Adventure', 'Comedy', 'Fantasy']",7.3,53,99,Color,English,11100000,https://www.imdb.com/title/tt0090728/,114281
Spy Kids ,2001,Movie,"['Action', 'Adventure', 'Comedy', 'Family', 'Sci-Fi']",5.4,71,88,Color,English,147934180,https://www.imdb.com/title/tt0227538/,100965
Angels & Demons ,2009,Movie,"['Mystery', 'Thriller']",6.7,48,138,Color,English,485930816,https://www.imdb.com/title/tt0808151/,255562
Ally McBeal,-,TV Series,"['Comedy', 'Drama', 'Fantasy', 'Music', 'Romance']",6.8,0,45,Color,English,0,https://www.imdb.com/title/tt0118254/,28161
Live Free or Die Hard ,2007,Movie,"['Action', 'Thriller']",7.1,69,128,Color,English,383531464,https://www.imdb.com/title/tt0337978/,373551
Blood Father ,2016,Movie,"['Action', 'Crime', 'Drama', 'Thriller']",6.4,66,88,Color,English,6903033,https://www.imdb.com/title/tt3647498/,53146
The Passage,-,TV Series,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Horror', 'Sci-Fi', 'Thriller']",7.4,0,60,Color,English,0,https://www.imdb.com/title/tt1074206/,8503
Il commissario Montalbano,-,TV Series,"['Crime', 'Drama', 'Mystery']",8.4,0,95,Color,Italian,0,https://www.imdb.com/title/tt0920489/,2455
Wild ,2014,Movie,"['Biography', 'Drama']",7.1,76,115,Color,English,52501541,https://www.imdb.com/title/tt2305051/,111508
Road to Perdition ,2002,Movie,"['Crime', 'Drama', 'Thriller']",7.7,72,117,Color,English,181001478,https://www.imdb.com/title/tt0257044/,230087
Big Kill ,2018,Movie,"['Action', 'Western']",5.2,42,126,Color,English,0,https://www.imdb.com/title/tt7730102/,572
Wayne's World ,1992,Movie,"['Comedy', 'Music']",7,57,94,Color,English,183097323,https://www.imdb.com/title/tt0105793/,134630
Morgan ,2016,Movie,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",5.8,48,92,Color,English,8809407,https://www.imdb.com/title/tt4520364/,36072
Terrifier ,2016,Movie,"['Horror', 'Thriller']",5.6,0,82,Color,English,0,https://www.imdb.com/title/tt4281724/,9550
Britannia,-,TV Series,"['Action', 'Drama', 'Fantasy']",6.6,0,60,Color,English,0,https://www.imdb.com/title/tt5932548/,8935
Naked and Afraid,-,TV Series,"['Adventure', 'Reality-TV']",6.6,0,43,Color,English,0,https://www.imdb.com/title/tt3007640/,2897
Mud ,2012,Movie,['Drama'],7.4,76,130,Color,English,32613173,https://www.imdb.com/title/tt1935179/,158052
Peter Pan ,2003,Movie,"['Adventure', 'Family', 'Fantasy', 'Romance']",6.8,64,113,Color,English,121975011,https://www.imdb.com/title/tt0316396/,62205
Dracula Untold ,2014,Movie,"['Action', 'Drama', 'Fantasy', 'Horror', 'War']",6.3,40,92,Color,English,217124280,https://www.imdb.com/title/tt0829150/,166524
Flower ,2017,Movie,"['Comedy', 'Drama']",6,45,90,Color,English,380553,https://www.imdb.com/title/tt2582784/,5428
Yankee,-,TV Series,['Drama'],6,0,40,Color,Spanish,0,https://www.imdb.com/title/tt9046782/,300
Hold the Dark ,2018,Movie,"['Adventure', 'Drama', 'Horror', 'Mystery', 'Thriller']",5.6,63,125,Color,English,0,https://www.imdb.com/title/tt5057140/,27922
The Descendants ,2011,Movie,"['Comedy', 'Drama']",7.3,84,115,Color,English,177243185,https://www.imdb.com/title/tt1033575/,224731
Hogan's Heroes,-,TV Series,"['Comedy', 'War']",7.9,0,25, Black and White,English,0,https://www.imdb.com/title/tt0058812/,7667
EverAfter ,1998,Movie,"['Comedy', 'Drama', 'Romance']",7,66,121,Color,English,98005666,https://www.imdb.com/title/tt0120631/,65466
Anon ,2018,Movie,"['Action', 'Crime', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']",6.1,54,100,Color,English,1191026,https://www.imdb.com/title/tt5397194/,30488
Suburbicon ,2017,Movie,"['Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']",5.6,42,105,Color,English,12751667,https://www.imdb.com/title/tt0491175/,32643
Bridge of Spies ,2015,Movie,"['Drama', 'History', 'Thriller']",7.6,81,142,Color,English,165478348,https://www.imdb.com/title/tt3682448/,266260
The Expendables ,2010,Movie,"['Action', 'Adventure', 'Thriller']",6.5,45,103,Color,English,274470394,https://www.imdb.com/title/tt1320253/,310464
Poketto monsutâ,-,TV Series,"['Animation', 'Action', 'Adventure', 'Comedy', 'Family', 'Fantasy']",7.4,0,24,Color,Japanese,0,https://www.imdb.com/title/tt0168366/,34208
Lilo & Stitch ,2002,Movie,"['Animation', 'Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy', 'Sci-Fi']",7.2,73,85,Color,English,273144151,https://www.imdb.com/title/tt0275847/,153114
The Cat in the Hat ,2003,Movie,"['Adventure', 'Comedy', 'Family', 'Fantasy']",3.9,19,82,Color,English,133960541,https://www.imdb.com/title/tt0312528/,46972
Insidious: The Last Key ,2018,Movie,"['Horror', 'Mystery', 'Thriller']",5.7,49,103,Color,English,167885588,https://www.imdb.com/title/tt5726086/,44111
Austin Powers in Goldmember ,2002,Movie,"['Action', 'Adventure', 'Comedy', 'Crime']",6.2,62,94,Color,English,296655431,https://www.imdb.com/title/tt0295178/,185911
Curfew,-,TV Series,"['Action', 'Crime', 'Drama', 'Sci-Fi', 'Thriller']",5.7,0,60,Color,English,0,https://www.imdb.com/title/tt7938588/,1149
Return to Oz ,1985,Movie,"['Adventure', 'Family', 'Fantasy', 'Horror', 'Mystery']",6.7,42,113,Color,English,11137801,https://www.imdb.com/title/tt0089908/,22659
Wrong Turn ,2003,Movie,['Horror'],6.1,32,84,Color,English,28650575,https://www.imdb.com/title/tt0295700/,102197
Leaving Las Vegas ,1995,Movie,"['Drama', 'Romance']",7.5,82,111,Color,English,32029928,https://www.imdb.com/title/tt0113627/,107807
The White Crow ,2018,Movie,"['Biography', 'Drama']",6.5,61,127,Color,Russian,7580267,https://www.imdb.com/title/tt5460858/,2420
Star Trek: First Contact ,1996,Movie,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']",7.6,71,111,Color,English,146027888,https://www.imdb.com/title/tt0117731/,111316
Indian Summer ,1993,Movie,"['Comedy', 'Drama', 'Romance']",6.5,0,97, Black and White,English,14904910,https://www.imdb.com/title/tt0107212/,4875
Liv and Maddie,-,TV Series,"['Comedy', 'Drama', 'Family']",6.3,0,22,Color,English,0,https://www.imdb.com/title/tt2794380/,5797
Logan's Run ,1976,Movie,"['Action', 'Sci-Fi']",6.8,53,119,Color,English,0,https://www.imdb.com/title/tt0074812/,48196
The Bold Type,-,TV Series,['Drama'],8,0,45,Color,English,0,https://www.imdb.com/title/tt6116060/,7404
Maze Runner: The Scorch Trials ,2015,Movie,"['Action', 'Sci-Fi', 'Thriller']",6.3,43,131,Color,English,312296056,https://www.imdb.com/title/tt4046784/,204109
IMDb at San Diego Comic-Con,-,TV Series,['Talk-Show'],6.9,0,185,Color,English,0,https://www.imdb.com/title/tt5831312/,289
The Practice,-,TV Series,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",7.7,0,60,Color,English,0,https://www.imdb.com/title/tt0118437/,7158
Bad Boys ,1995,Movie,"['Action', 'Comedy', 'Crime', 'Thriller']",6.9,41,119,Color,English,141407024,https://www.imdb.com/title/tt0112442/,209542
Apollo 18 ,2011,Movie,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']",5.2,24,86,Color,English,25562924,https://www.imdb.com/title/tt1772240/,51798
In the Heat of the Night,-,TV Series,"['Crime', 'Drama', 'Mystery', 'Thriller']",7.5,0,60,Color,English,0,https://www.imdb.com/title/tt0094484/,3087
I Think You Should Leave with Tim Robinson,-,TV Series,['Comedy'],7.6,0,16,Color,English,0,https://www.imdb.com/title/tt10050772/,3218
Vicky Cristina Barcelona ,2008,Movie,"['Comedy', 'Drama', 'Romance']",7.1,70,96,Color,English,96409300,https://www.imdb.com/title/tt0497465/,229493
F Is for Family,-,TV Series,"['Animation', 'Comedy', 'Drama']",8,0,30,Color,English,0,https://www.imdb.com/title/tt4326894/,22297
Triangle ,2009,Movie,"['Fantasy', 'Mystery', 'Thriller']",6.9,0,99,Color,English,1332682,https://www.imdb.com/title/tt1187064/,91553
Peterloo ,2018,Movie,"['Drama', 'History']",6.4,66,154,Color,English,1998945,https://www.imdb.com/title/tt4614612/,2555
The Hours ,2002,Movie,"['Drama', 'Romance']",7.5,80,110,Color,English,108846072,https://www.imdb.com/title/tt0274558/,117730
My Best Friend's Birthday ,1987,Movie,['Comedy'],5.7,0,90, Black and White,English,0,https://www.imdb.com/title/tt0359715/,3624
Melrose Place,-,TV Series,"['Drama', 'Romance']",5.8,0,60,Color,English,0,https://www.imdb.com/title/tt0103491/,10273
The Mortal Instruments: City of Bones ,2013,Movie,"['Action', 'Fantasy', 'Horror', 'Mystery', 'Romance']",5.9,33,130,Color,English,95396573,https://www.imdb.com/title/tt1538403/,122770
Parenthood ,1989,Movie,"['Comedy', 'Drama']",7,82,124,Color,English,126297830,https://www.imdb.com/title/tt0098067/,41512
Documentary Now!,-,TV Series,['Comedy'],8.1,0,23,Color,English,0,https://www.imdb.com/title/tt4677934/,4361
Electric Dreams,-,TV Series,['Sci-Fi'],7.3,0,60,Color,English,0,https://www.imdb.com/title/tt5711280/,10727
Oldboy ,2013,Movie,"['Action', 'Drama', 'Mystery', 'Thriller']",5.8,49,104,Color,English,4861022,https://www.imdb.com/title/tt1321511/,64037
Equilibrium ,2002,Movie,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",7.4,33,107,Color,English,5368217,https://www.imdb.com/title/tt0238380/,298263
Salinui chueok ,2003,Movie,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",8.1,82,131,Color,Korean,547456,https://www.imdb.com/title/tt0353969/,104185
Blade: The Series,-,TV Series,"['Action', 'Drama', 'Fantasy', 'Horror', 'Mystery', 'Sci-Fi']",6.3,0,60,Color,English,0,https://www.imdb.com/title/tt0823333/,4813
Family Matters,-,TV Series,"['Comedy', 'Drama', 'Family']",6.5,0,30,Color,English,0,https://www.imdb.com/title/tt0096579/,22503
The Forbidden Kingdom ,2008,Movie,"['Action', 'Adventure', 'Fantasy']",6.6,57,104,Color,English,127992431,https://www.imdb.com/title/tt0865556/,97529
Wrath of the Titans ,2012,Movie,"['Action', 'Adventure', 'Fantasy']",5.7,37,99,Color,English,301970083,https://www.imdb.com/title/tt1646987/,173841
Transit ,2018,Movie,"['Drama', 'Sci-Fi']",7,82,101,Color,German,977532,https://www.imdb.com/title/tt6675244/,4029
Fairy Tail,-,TV Series,"['Animation', 'Action', 'Adventure', 'Comedy', 'Fantasy']",8,0,24,Color,Japanese,0,https://www.imdb.com/title/tt1528406/,17631
The Facts of Life,-,TV Series,"['Comedy', 'Family']",6.7,0,30,Color,English,0,https://www.imdb.com/title/tt0078610/,5205
Dynasty,-,TV Series,"['Drama', 'Romance']",6.2,0,47,Color,English,0,https://www.imdb.com/title/tt0081856/,5958
Super Deluxe ,2019,Movie,"['Action', 'Crime', 'Drama', 'Thriller']",8.5,0,176,Color,Tamil,273191,https://www.imdb.com/title/tt7019942/,3827
Lords of Chaos ,2018,Movie,"['Biography', 'Drama', 'Horror', 'Music', 'Thriller']",6.5,48,118,Color,English,365353,https://www.imdb.com/title/tt4669296/,7643
Dirty Grandpa ,2016,Movie,['Comedy'],5.9,21,102,Color,English,94073028,https://www.imdb.com/title/tt1860213/,103331
Roswell,-,TV Series,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",7.5,0,42,Color,English,0,https://www.imdb.com/title/tt0201391/,25556
Funny Games ,2007,Movie,"['Crime', 'Drama', 'Thriller']",6.5,44,111,Color,English,7938872,https://www.imdb.com/title/tt0808279/,84478
Contagion ,2011,Movie,"['Action', 'Drama', 'Thriller']",6.6,70,106,Color,English,135458097,https://www.imdb.com/title/tt1598778/,202954
Extinction ,2018,Movie,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",5.8,40,95,Color,English,0,https://www.imdb.com/title/tt3201640/,38677
"Game Over, Man! ",2018,Movie,"['Action', 'Comedy']",5.4,32,101,Color,English,0,https://www.imdb.com/title/tt3317234/,22303
Mechanic: Resurrection ,2016,Movie,"['Action', 'Adventure', 'Thriller']",5.7,38,98,Color,English,125729635,https://www.imdb.com/title/tt3522806/,68770
"O Brother, Where Art Thou? ",2000,Movie,"['Adventure', 'Comedy', 'Crime', 'Music']",7.7,69,107,Color,English,71868327,https://www.imdb.com/title/tt0190590/,267214
Alien³ ,1992,Movie,"['Action', 'Horror', 'Sci-Fi']",6.5,59,114,Color,English,159814498,https://www.imdb.com/title/tt0103644/,258429
The Wolfman ,2010,Movie,"['Drama', 'Fantasy', 'Horror', 'Thriller']",5.8,43,103,Color,English,139789765,https://www.imdb.com/title/tt0780653/,98730
Halt and Catch Fire,-,TV Series,['Drama'],8.4,0,60,Color,English,0,https://www.imdb.com/title/tt2543312/,24919
Horrible Bosses ,2011,Movie,"['Comedy', 'Crime']",6.9,57,106,Color,English,209838559,https://www.imdb.com/title/tt1499658/,401965
Crimson Peak ,2015,Movie,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Romance', 'Thriller']",6.5,66,119,Color,English,74679822,https://www.imdb.com/title/tt2554274/,120625
Delivery Man ,2013,Movie,"['Comedy', 'Drama']",6.4,44,105,Color,English,51164106,https://www.imdb.com/title/tt2387559/,71409
First Reformed ,2017,Movie,"['Drama', 'Mystery', 'Thriller']",7.1,85,113,Color,English,3862498,https://www.imdb.com/title/tt6053438/,35917
Burnt ,2015,Movie,"['Comedy', 'Drama']",6.6,42,101,Color,English,36606743,https://www.imdb.com/title/tt2503944/,97599
Four Brothers ,2005,Movie,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",6.8,49,109,Color,English,92374674,https://www.imdb.com/title/tt0430105/,126319
Das Boot ,1981,Movie,"['Adventure', 'Drama', 'Thriller', 'War']",8.3,86,149,Color,German,11487676,https://www.imdb.com/title/tt0082096/,213429
Rock of Ages ,2012,Movie,"['Comedy', 'Drama', 'Musical', 'Romance']",5.9,47,123,Color,English,59418613,https://www.imdb.com/title/tt1336608/,70477
Miranda,-,TV Series,['Comedy'],8.1,0,0,Color,English,0,https://www.imdb.com/title/tt1533435/,11235
Cold Case,-,TV Series,"['Crime', 'Drama', 'Mystery', 'Thriller']",7.5,0,44,Color,English,0,https://www.imdb.com/title/tt0368479/,22623
Erkenci Kus,-,TV Series,"['Comedy', 'Romance']",7.6,0,120,Color,Turkish,0,https://www.imdb.com/title/tt8478162/,2897
Revenge ,1990,Movie,"['Action', 'Crime', 'Drama', 'Romance', 'Thriller']",6.2,35,124,Color,English,15645616,https://www.imdb.com/title/tt0100485/,15297
Jennifer's Body ,2009,Movie,"['Comedy', 'Horror']",5.2,47,102,Color,English,31556061,https://www.imdb.com/title/tt1131734/,107317
Enter the Void ,2009,Movie,"['Drama', 'Fantasy']",7.3,69,161,Color,English,754249,https://www.imdb.com/title/tt1191111/,62427
Deep Blue Sea ,1999,Movie,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",5.8,54,105,Color,English,164648142,https://www.imdb.com/title/tt0149261/,116626
Farang,-,TV Series,"['Drama', 'Thriller']",6.8,0,45,Color,Swedish,0,https://www.imdb.com/title/tt5617060/,781
9 Songs ,2004,Movie,"['Drama', 'Music', 'Romance']",4.8,43,71,Color,English,1590308,https://www.imdb.com/title/tt0411705/,20473
Matt Houston,-,TV Series,"['Crime', 'Drama', 'Mystery']",6.6,0,45,Color,English,0,https://www.imdb.com/title/tt0083447/,867
The Great Race ,1965,Movie,"['Action', 'Adventure', 'Comedy', 'Family', 'Romance', 'Sport', 'Western']",7.2,71,160,Color,English,0,https://www.imdb.com/title/tt0059243/,14945
Girls Trip ,2017,Movie,"['Adventure', 'Comedy', 'Drama']",6.2,71,122,Color,English,140552359,https://www.imdb.com/title/tt3564472/,30279
Mononoke-hime ,1997,Movie,"['Animation', 'Adventure', 'Fantasy']",8.4,76,134,Color,Japanese,161065457,https://www.imdb.com/title/tt0119698/,299942
Love Island,-,TV Series,['Reality-TV'],4.9,0,0,Color,English,0,https://www.imdb.com/title/tt8819906/,201
The Frighteners ,1996,Movie,"['Comedy', 'Fantasy', 'Horror']",7.1,52,110,Color,English,29359216,https://www.imdb.com/title/tt0116365/,77476
The Age of Adaline ,2015,Movie,"['Drama', 'Fantasy', 'Romance']",7.2,51,112,Color,English,65663276,https://www.imdb.com/title/tt1655441/,141231
Deep Impact ,1998,Movie,"['Action', 'Drama', 'Romance', 'Sci-Fi', 'Thriller']",6.2,40,120,Color,English,349464664,https://www.imdb.com/title/tt0120647/,152850
The Duff ,2015,Movie,"['Comedy', 'Romance']",6.5,56,101,Color,English,43528634,https://www.imdb.com/title/tt1666801/,76223
Before I Go to Sleep ,2014,Movie,"['Drama', 'Horror', 'Mystery', 'Thriller']",6.3,41,92,Color,English,15447154,https://www.imdb.com/title/tt1726592/,65665
